Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Satisfaction Score,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
,Male,48.0,No,No,No,No,0.0,United States,,Fillmore,93015.0,"34.408161, -118.865111",34.408161,-118.865111,5.0,,No,0.0,71.0,None,Yes,6.75,Yes,Yes,Fiber Optic,15.0,No,No,Yes,Yes,No,,No,Yes,Two Year,Yes,Credit Card,86.4,6172.0,0.0,0.0,479.25,6651.25,
1.0,Male,35.0,No,No,,Yes,2.0,,California,Palermo,95968.0,,39.435756,-121.552071,3.0,,Yes,1.0,,Offer B,Yes,37.57,,Yes,DSL,15.0,Yes,Yes,No,Yes,,No,No,,,No,Bank Withdrawal,64.15,3491.55,0.0,,1991.21,5482.76,
1.0,Female,80.0,No,Yes,No,No,0.0,,California,Winchester,92596.0,"33.657433, -117.04254",33.657433,-117.04254,3.0,Q3,No,0.0,56.0,None,Yes,17.33,,Yes,Fiber Optic,16.0,No,Yes,Yes,Yes,Yes,,,Yes,,Yes,,99.9,,0.0,0.0,970.4799999999999,6676.78,
1.0,Male,21.0,Yes,No,Yes,Yes,1.0,United States,California,,93446.0,"35.634222, -120.728341",35.634222,-120.728341,,Q3,Yes,6.0,45.0,,Yes,17.23,No,No,None,0.0,No,No,No,No,No,No,No,,Two Year,No,Bank Withdrawal,19.2,903.7,0.0,0.0,775.35,1679.0500000000002,
1.0,Male,72.0,No,Yes,Yes,No,0.0,United States,California,Spring Valley,91978.0,"32.730264, -116.950963",32.730264,-116.950963,1.0,Q3,No,0.0,26.0,Offer C,,1.26,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.75,2710.25,0.0,90.0,32.76,2833.01,
1.0,Female,62.0,No,No,Yes,No,0.0,United States,California,Modesto,95351.0,"37.621458, -121.012295",37.621458,-121.012295,,Q3,Yes,1.0,11.0,Offer D,Yes,15.69,Yes,,,12.0,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.35,740.8,0.0,0.0,172.59,913.39,
1.0,Male,73.0,No,Yes,Yes,No,0.0,,California,Oakland,94605.0,"37.758019, -122.138678",37.758019,,4.0,,Yes,10.0,33.0,None,Yes,44.54,No,Yes,Fiber Optic,18.0,Yes,Yes,No,Yes,No,,No,Yes,One Year,Yes,Bank Withdrawal,93.55,3055.5,0.0,0.0,1469.82,,
1.0,Female,25.0,Yes,No,Yes,Yes,2.0,United States,California,El Cajon,92020.0,"32.79697, -116.969082",32.79697,-116.969082,3.0,Q3,Yes,10.0,23.0,None,Yes,9.84,Yes,Yes,Fiber Optic,,No,No,No,No,No,,,Yes,Month-to-Month,No,Bank Withdrawal,85.6,1868.4,0.0,0.0,,2094.7200000000003,
1.0,Female,44.0,No,No,No,No,0.0,United States,California,San Diego,92109.0,"32.787836, -117.232356",,-117.232376,3.0,,No,0.0,,,Yes,8.32,No,Yes,Fiber Optic,16.0,No,No,No,No,,No,No,Yes,,Yes,Bank Withdrawal,79.75,164.5,0.0,,16.64,181.14,
1.0,Female,34.0,No,No,No,No,0.0,,California,Gardena,90247.0,"33.890853, -118.297967",33.890853,-118.297967,,Q3,No,0,2.0,None,Yes,49.91,No,No,None,,No,No,No,No,No,No,No,No,Month-to-Month,,Credit Card,19.3,44.4,0.0,0.0,99.82,144.22,
1.0,Male,76.0,No,Yes,No,No,0,United States,California,Napa,94559.0,"38.232389, -122.324944",38.232389,-122.324944,,Q3,No,0,13.0,None,Yes,49.9,No,Yes,DSL,30.0,No,Yes,No,No,Yes,No,No,,,Yes,Bank Withdrawal,59.9,788.35,0.0,0.0,,1437.05,
1.0,Female,30.0,No,No,Yes,Yes,1.0,,,,,,,,4.0,Q3,Yes,3.0,7.0,Offer E,Yes,5.84,No,No,None,0.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,,150.75,0.0,0.0,40.879999999999995,,
1.0,Female,63.0,No,No,Yes,No,0.0,United States,California,El Dorado,95623.0,"38.63153, -120.842609",38.63153,-120.842609,3.0,Q3,Yes,10.0,51.0,Offer B,Yes,33.93,No,Yes,DSL,13.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,,Credit Card,85.5,4421.95,,0.0,1730.43,6152.38,
1.0,Female,48.0,No,No,Yes,Yes,2.0,United States,California,Death Valley,92328.0,"36.27688, -117.033326",36.27688,-117.033326,3.0,Q3,Yes,7.0,54.0,Offer B,Yes,4.33,Yes,Yes,DSL,12.0,No,Yes,Yes,Yes,Yes,Yes,,,Month-to-Month,Yes,Bank Withdrawal,86.2,4524.05,0.0,0.0,,4757.87,
1.0,Male,55.0,No,No,Yes,Yes,3.0,United States,California,Termo,96132.0,"41.027281, -120.669427",41.027281,-120.669427,,Q3,Yes,4.0,,,Yes,8.58,,Yes,DSL,57.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,225.6,0.0,,,259.92,
1.0,Male,47.0,No,No,No,No,0,United States,California,Porter Ranch,,"34.281911, -118.556218",34.281911,-118.556218,2.0,Q3,No,0.0,1.0,Offer E,Yes,48.58,No,Yes,DSL,21.0,No,No,No,No,No,,No,Yes,Month-to-Month,No,Credit Card,46.2,46.2,0.0,0.0,48.58,94.78,
1.0,,23.0,Yes,No,,No,0.0,,California,Cardiff By The Sea,92007.0,,,-117.272254,3.0,Q3,Yes,6.0,51.0,None,Yes,26.73,Yes,Yes,Fiber Optic,41.0,Yes,Yes,No,,Yes,,Yes,Yes,,No,,,5686.4,20.28,0.0,1363.23,7029.35,
1.0,Female,44.0,No,No,Yes,No,0.0,United States,California,Fresno,93710.0,"36.822715, -119.761826",36.822715,-119.761826,,Q3,Yes,7.0,72.0,None,Yes,6.58,Yes,,Fiber Optic,,Yes,No,Yes,No,,Yes,,Yes,Two Year,Yes,Credit Card,105.0,7589.8,0.0,0.0,473.76,8063.56,
1.0,Male,75.0,No,Yes,Yes,No,0.0,United States,California,Paskenta,96074.0,,39.884395,-122.587513,,Q3,Yes,1.0,37.0,Offer C,Yes,46.61,Yes,Yes,Fiber Optic,26.0,No,No,No,,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.7,3171.15,0.0,0.0,1724.57,4895.72,
1.0,,48.0,No,No,No,No,0.0,,California,Corona,92883.0,"33.762351, -117.488725",33.762351,-117.488725,4.0,Q3,No,0,51.0,None,Yes,36.59,,Yes,DSL,20.0,No,No,No,Yes,No,No,No,,One Year,No,Credit Card,47.85,2356.75,18.39,,1866.0900000000001,4204.450000000001,
1.0,Female,72.0,No,Yes,No,No,0.0,United States,California,Stockton,95210.0,"38.033219, -121.297433",38.033219,,3.0,Q3,No,0.0,69.0,None,,23.4,Yes,Yes,,,Yes,No,,Yes,Yes,Yes,Yes,Yes,,No,Credit Card,,7467.55,0.0,0.0,1614.6,9082.15,
1.0,Male,51.0,No,No,No,Yes,1.0,United States,California,Los Angeles,90041.0,,34.137412,-118.207607,,Q3,No,0.0,34.0,Offer C,Yes,21.69,Yes,,Fiber Optic,,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,3549.25,0.0,0.0,737.46,4286.71,
1.0,Female,30.0,No,No,No,No,0.0,United States,,Redlands,92373.0,"34.003243, -117.138286",,-117.138286,,Q3,No,0.0,31.0,Offer C,Yes,24.21,,Yes,Fiber Optic,48.0,Yes,,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.75,2613.4,,0.0,750.51,3363.91,
1.0,Female,66.0,No,No,No,No,0.0,United States,California,Fresno,93706.0,"36.654614, -119.903674",36.654614,-119.903674,3.0,Q3,No,0,55.0,,Yes,37.38,Yes,Yes,,7.0,,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,100.0,5509.3,0.0,100.0,,7665.200000000001,
1.0,Male,33.0,No,No,Yes,Yes,2.0,United States,California,Roseville,95678.0,"38.759751, -121.288545",38.759751,-121.288545,5.0,Q3,Yes,4.0,,None,Yes,33.82,Yes,Yes,Fiber Optic,10.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Bank Withdrawal,105.05,6004.85,0.0,0.0,1961.56,7966.41,
1.0,Male,64.0,No,No,No,No,0.0,United States,,San Diego,92120.0,"32.807867, -117.060993",32.807867,-117.060993,2.0,Q3,No,0.0,42.0,None,Yes,18.79,Yes,Yes,Fiber Optic,16.0,,Yes,No,No,Yes,Yes,,Yes,Month-to-Month,,Bank Withdrawal,101.75,4273.45,0.0,0.0,789.18,,
,Female,22.0,No,No,Yes,No,0.0,United States,California,Grand Terrace,92313.0,"34.029175, -117.307211",,-117.307211,3.0,Q3,Yes,4.0,48.0,Offer B,Yes,39.25,Yes,Yes,Fiber Optic,51.0,No,Yes,No,Yes,,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,,0.0,0.0,1884.0,6967.55,
1.0,Female,70.0,No,Yes,,No,0.0,United States,California,San Diego,92106.0,"32.71346, -117.236378",32.71346,,3.0,Q3,No,0,,Offer D,Yes,9.72,Yes,Yes,DSL,29.0,,,No,,No,No,No,Yes,One Year,Yes,Bank Withdrawal,,889.0,0.0,0.0,155.52,1044.52,
1.0,,72.0,No,Yes,Yes,No,0.0,United States,California,,96019.0,"40.692523, -122.369876",40.692523,-122.369876,1.0,Q3,Yes,1.0,1.0,Offer E,No,0.0,,Yes,Cable,,No,No,No,No,No,No,No,Yes,Month-to-Month,,Bank Withdrawal,25.05,25.05,0.0,0.0,,25.05,
,Female,23.0,Yes,No,Yes,No,0.0,United States,California,San Diego,92117.0,"32.825086, -117.199424",,-117.199424,,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Brooks,95606.0,"38.809804, -122.241383",,-122.241383,4.0,Q3,Yes,8.0,,,No,0.0,No,Yes,Cable,15.0,,No,,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,60.95,4549.05,0.0,0.0,0.0,4549.05,
1.0,,19.0,Yes,No,No,No,0.0,United States,California,Escondido,92027.0,,33.141265,-116.967221,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,49.0,No,No,No,No,0.0,United States,California,Modesto,95354.0,"37.639029, -120.964772",37.639029,-120.964772,1.0,Q3,No,0,1.0,,Yes,19.98,No,Yes,Fiber Optic,,No,,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,79.25,0.0,0.0,19.98,,
1.0,Female,60.0,No,No,Yes,No,0.0,,California,Sequoia National Park,93262.0,"36.527243, -118.594938",36.527243,-118.594938,3.0,Q3,Yes,1.0,22.0,Offer D,,39.83,No,Yes,,16.0,No,Yes,Yes,No,No,,No,Yes,Month-to-Month,Yes,Credit Card,54.7,1178.75,0.0,0.0,876.26,2055.01,
1.0,Male,57.0,No,No,Yes,No,0,,California,Wallace,95254.0,"38.192608, -120.957842",38.192608,-120.957842,,Q3,Yes,9.0,63.0,Offer B,Yes,17.38,,No,None,0.0,No,No,No,,No,,No,No,Two Year,No,Credit Card,19.25,1237.65,0.0,0.0,,2332.59,
1.0,Female,23.0,Yes,No,Yes,Yes,2.0,United States,California,Washington,95986.0,"39.34128, -120.786867",39.34128,-120.786867,5.0,Q3,Yes,7.0,69.0,Offer A,Yes,8.39,No,No,None,0.0,No,No,,No,No,No,No,No,Two Year,No,Credit Card,19.8,1436.95,0.0,0.0,578.9100000000001,2015.8600000000001,
1.0,Male,60.0,No,No,Yes,Yes,2.0,United States,California,,95981.0,"39.58458, -121.093256",39.58458,-121.093256,,Q3,Yes,6.0,,None,Yes,14.41,Yes,No,None,0.0,No,No,,No,No,No,No,No,Two Year,No,,24.65,1620.45,0.0,0.0,965.47,2585.92,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Riverdale,93656.0,"36.452211, -119.94575",36.452211,-119.94575,,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,23.0,Yes,No,,No,0.0,United States,,,95648.0,"38.922812, -121.312005",38.922812,-121.312005,3.0,Q3,Yes,3.0,67.0,None,Yes,11.91,Yes,Yes,Fiber Optic,10.0,Yes,Yes,No,No,Yes,Yes,,Yes,One Year,Yes,Bank Withdrawal,,7112.15,0.0,0.0,797.97,7910.12,
1.0,Male,73.0,No,Yes,Yes,Yes,3.0,,California,Oxnard,93030.0,"34.223244, -119.18012",34.223244,-119.18012,,Q3,Yes,1.0,10.0,None,No,0.0,No,Yes,Cable,,No,No,No,No,No,Yes,,Yes,One Year,Yes,Bank Withdrawal,34.55,,0.0,0.0,0.0,362.6,
1.0,,23.0,Yes,No,,No,0.0,,,,,,,,5.0,Q3,No,0.0,12.0,None,Yes,41.11,No,No,None,0.0,No,No,No,No,No,,No,,Month-to-Month,No,Mailed Check,20.45,255.35,,0.0,493.32,748.67,
1.0,Male,24.0,Yes,No,Yes,No,0.0,United States,California,Richmond,94805.0,"37.941456, -122.320968",37.941456,,,Q3,Yes,1.0,65.0,Offer B,Yes,26.75,Yes,Yes,Cable,51.0,Yes,Yes,Yes,No,No,Yes,Yes,,One Year,No,Credit Card,72.45,4653.85,14.23,0.0,1738.75,,
1.0,,23.0,Yes,No,,No,0.0,United States,California,,,"40.617614, -122.512861",40.617614,-122.512861,5.0,Q3,Yes,4.0,71.0,None,Yes,21.19,,No,None,0.0,No,,No,No,No,No,No,No,Two Year,No,Credit Card,23.85,1672.1,,0.0,,3176.59,
1.0,Female,19.0,Yes,No,Yes,Yes,3.0,United States,California,San Marino,91108.0,"34.122671, -118.112911",34.122671,-118.112911,3.0,Q3,No,0.0,15.0,,Yes,,Yes,Yes,Fiber Optic,59.0,No,Yes,Yes,No,Yes,,Yes,Yes,,Yes,Bank Withdrawal,105.35,1559.25,0.0,0.0,,1622.1,
1.0,Female,39.0,No,No,No,No,0.0,United States,California,Solana Beach,92075.0,"33.001813, -117.263628",33.001813,-117.263628,4.0,Q3,No,0.0,41.0,None,,6.61,No,No,None,0.0,No,No,,,No,No,,No,One Year,Yes,Credit Card,20.25,865.0,46.78,0.0,271.01,1089.23,
1.0,Male,44.0,No,No,Yes,Yes,1.0,,,,,,,,4.0,Q3,Yes,1.0,33.0,Offer C,Yes,1.62,No,Yes,Cable,30.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,82.1,2603.1,0.0,0.0,53.46,2656.56,
1.0,Female,34.0,No,No,,No,0.0,United States,California,Santa Barbara,93103.0,"34.438581, -119.685368",34.438581,-119.685368,4.0,Q3,No,0.0,70.0,,Yes,40.91,No,No,None,0.0,No,No,No,No,,No,,No,,No,Credit Card,19.85,1328.35,33.29,0.0,2863.7,4158.76,
1.0,Female,25.0,Yes,No,Yes,No,0.0,United States,California,Glendale,91205.0,,34.13658,-118.245839,,Q3,Yes,7.0,1.0,Offer E,Yes,,No,Yes,DSL,52.0,No,No,No,No,No,,No,No,,Yes,Bank Withdrawal,45.0,45.0,,10.0,,95.63,
1.0,Female,67.0,No,Yes,No,No,0.0,United States,California,Mc Kittrick,93251.0,"35.38381, -119.730885",,-119.730885,1.0,Q3,No,0.0,20.0,Offer D,Yes,29.29,Yes,Yes,Fiber Optic,15.0,No,No,No,No,No,,Yes,Yes,Month-to-Month,Yes,,85.8,1727.5,0.0,0.0,585.8,2313.3,
1.0,,23.0,Yes,No,,No,0.0,United States,California,San Diego,92122.0,"32.85723, -117.209774",,-117.209774,5.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,Male,40.0,No,No,No,No,0.0,United States,California,,92126.0,,32.886925,-117.152162,,Q3,No,0.0,13.0,None,Yes,12.54,No,Yes,Fiber Optic,,No,No,No,No,No,Yes,Yes,Yes,,Yes,Bank Withdrawal,80.85,1008.7,0.0,0.0,163.01999999999998,1171.72,
1.0,,23.0,Yes,No,Yes,No,0.0,United States,California,Lost Hills,93249.0,"35.637715, -119.893068",35.637715,-119.893068,4.0,Q3,Yes,4.0,70.0,None,,,No,Yes,Cable,85.0,No,,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57.8,4039.3,1.01,0.0,0.0,4038.29,
1.0,Male,19.0,Yes,No,Yes,No,0.0,,,,,,,,4.0,Q3,Yes,4.0,,Offer B,Yes,30.51,Yes,Yes,Fiber Optic,41.0,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,,Bank Withdrawal,96.1,6001.45,0.0,0.0,1891.6200000000001,7893.07,
1.0,Male,35.0,No,No,No,No,0.0,,California,Ukiah,95482.0,"39.134075, -123.23422",39.134075,,,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,34.0,No,No,No,No,0.0,,California,Bella Vista,96008.0,"40.722733, -122.109666",,-122.109666,4.0,Q3,No,0.0,21.0,Offer D,No,0.0,No,Yes,,4.0,Yes,No,,Yes,No,,No,Yes,Two Year,,,35.1,770.4,0.0,0.0,0.0,770.4,
1.0,,60.0,No,No,Yes,No,0.0,United States,California,Elk Grove,95758.0,"38.35363, -121.44195",38.35363,-121.44195,,,Yes,3.0,,Offer A,Yes,47.34,Yes,Yes,,12.0,No,Yes,Yes,No,Yes,Yes,Yes,,Two Year,Yes,Bank Withdrawal,106.0,7723.7,0.0,0.0,3361.1400000000003,,
1.0,Female,57.0,No,No,Yes,No,0.0,United States,California,Whittier,90604.0,"33.929704, -118.01208",33.929704,-118.01208,3.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,45.0,No,No,Yes,No,0.0,United States,California,Deer Park,94576.0,"38.554383, -122.474773",38.554383,-122.474773,3.0,Q3,Yes,3.0,70.0,Offer A,Yes,1.07,No,Yes,Fiber Optic,21.0,Yes,Yes,,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,84.6,5706.2,0.0,0.0,74.9,5781.099999999999,
1.0,,23.0,Yes,No,,No,0.0,United States,California,Roseville,95678.0,"38.759751, -121.288545",38.759751,-121.288545,1.0,Q3,Yes,2.0,7.0,,Yes,34.66,Yes,,Fiber Optic,3.0,No,No,,No,Yes,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,101.95,700.85,0.0,0.0,242.61999999999998,943.47,
1.0,,23.0,Yes,No,,No,0.0,United States,,Los Angeles,90017.0,"34.052842, -118.264495",34.052842,-118.264495,4.0,Q3,No,0.0,18.0,Offer D,Yes,10.67,No,No,None,0.0,,No,No,No,No,,No,No,Month-to-Month,,,19.55,,0.0,,192.06,581.31,
1.0,Female,30.0,No,No,,No,0.0,United States,California,San Bernardino,92407.0,"34.250069, -117.393949",34.250069,-117.393949,4.0,Q3,No,0,7.0,None,Yes,48.16,No,Yes,DSL,85.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,,458.1,0.0,0.0,337.12,795.22,
1.0,Female,61.0,No,No,Yes,No,0.0,United States,California,Mad River,95552.0,"40.390301, -123.412327",40.390301,-123.412327,3.0,Q3,Yes,2.0,43.0,Offer B,No,0.0,No,Yes,Cable,6.0,Yes,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,51.25,2151.6,,0.0,0.0,2151.6,
1.0,Male,23.0,Yes,No,No,No,0.0,,,,,,,,4.0,,No,0.0,39.0,Offer C,,48.02,No,No,None,0.0,No,No,,No,,,No,No,One Year,No,Credit Card,19.9,791.15,20.17,0.0,,2643.76,
1.0,Male,29.0,Yes,No,Yes,Yes,2.0,United States,,Inglewood,,"33.956445, -118.358634",33.956445,-118.358634,5.0,Q3,Yes,3.0,22.0,None,,,No,Yes,Cable,27.0,No,No,No,Yes,No,,No,Yes,Month-to-Month,Yes,Bank Withdrawal,,1232.9,0.0,0.0,,1846.92,
1.0,Female,34.0,No,No,No,No,0.0,United States,California,Davis,95616.0,"38.508735, -121.678813",38.508735,-121.678813,2.0,Q3,No,0.0,9.0,Offer E,Yes,10.07,,Yes,Fiber Optic,26.0,No,No,No,No,,,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,,0.0,30.0,90.63,,
,,55.0,No,No,Yes,Yes,3.0,,,Oakland,,"37.808731, -122.238708",37.808731,-122.238708,4.0,Q3,Yes,7.0,10.0,None,Yes,13.83,No,,None,0.0,No,No,No,No,No,,No,No,Month-to-Month,Yes,Credit Card,20.05,218.5,,0.0,138.3,356.8,
1.0,Male,67.0,No,Yes,No,No,0.0,United States,California,West Covina,91790.0,"34.066964, -117.937007",,-117.937007,1.0,,No,0.0,9.0,None,Yes,10.66,Yes,Yes,Fiber Optic,15.0,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.45,919.4,0.0,0.0,,1015.3399999999999,
1.0,Male,35.0,No,No,,No,0.0,United States,,Temecula,92591.0,"33.540604, -117.10909",33.540604,-117.10909,3.0,Q3,Yes,4.0,,Offer B,Yes,34.46,No,No,None,0.0,No,No,,No,No,,No,No,Two Year,,Credit Card,19.9,1110.05,0.0,0.0,1826.38,2936.4300000000003,
1.0,Male,51.0,No,No,No,No,0.0,United States,California,Geyserville,95441.0,,38.731771,,,,No,0.0,26.0,None,Yes,29.72,No,,Fiber Optic,11.0,,Yes,Yes,,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.2,2184.6,0.0,0.0,772.72,2957.3199999999997,
1.0,Male,68.0,No,No,No,No,0.0,United States,,Compton,90222.0,"33.912246, -118.236773",33.912246,-118.236773,5.0,Q3,No,0.0,57.0,None,Yes,32.12,Yes,Yes,Fiber Optic,15.0,No,Yes,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,104.9,5913.95,,90.0,1830.84,7833.1,
1.0,Female,68.0,No,Yes,No,No,0.0,United States,California,,,"32.770393, -115.60915",32.770393,-115.60915,1.0,,No,0.0,3.0,None,,23.82,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,,No,,Month-to-Month,Yes,Credit Card,75.05,256.25,,0.0,71.46000000000001,327.71000000000004,
1.0,Female,72.0,No,Yes,Yes,No,0.0,United States,California,Redcrest,95569.0,"40.363446, -123.835041",40.363446,-123.835041,,Q3,Yes,10.0,31.0,Offer C,No,0.0,No,Yes,DSL,21.0,Yes,Yes,Yes,No,No,Yes,No,Yes,,,,50.4,1580.1,0.0,0.0,0.0,1580.1,
1.0,Male,72.0,No,Yes,No,No,0.0,United States,California,Redlands,92373.0,"34.003243, -117.138286",34.003243,-117.138286,1.0,Q3,No,0.0,41.0,Offer B,Yes,42.06,,Yes,Fiber Optic,,No,No,Yes,,Yes,Yes,,,,Yes,Bank Withdrawal,98.4,4187.75,0.0,0.0,1724.46,5912.21,
1.0,,23.0,Yes,No,,No,0.0,,,,,,,,,Q3,Yes,1.0,14.0,Offer D,Yes,13.64,Yes,Yes,Fiber Optic,9.0,,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,,Bank Withdrawal,90.9,1259.0,0.0,0.0,190.96,1449.96,
1.0,Female,38.0,No,No,Yes,No,0.0,,California,Piru,93040.0,"34.432843, -118.730106",34.432843,-118.730106,1.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Male,27.0,Yes,No,Yes,Yes,2.0,United States,California,Trinidad,95570.0,"41.162295, -124.027381",41.162295,,4.0,,Yes,3.0,1.0,None,Yes,,No,No,None,0.0,No,No,No,No,No,No,,No,One Year,No,,20.4,20.4,,0.0,27.5,47.9,
1.0,Female,74.0,No,Yes,Yes,No,0.0,United States,California,Simi Valley,93065.0,"34.269449, -118.768471",34.269449,-118.768471,,Q3,Yes,7.0,66.0,Offer A,Yes,25.51,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,,Yes,Yes,No,Yes,One Year,No,Credit Card,,6819.45,0.0,0.0,,8503.11,
1.0,Male,45.0,No,No,No,No,0.0,United States,California,Fresno,93703.0,"36.768774, -119.762633",36.768774,-119.762633,1.0,Q3,No,0.0,1.0,,,32.44,No,Yes,,,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,44.4,44.4,,0.0,32.44,76.84,
1.0,Male,50.0,No,No,Yes,No,0.0,United States,California,Fort Bidwell,96112.0,"41.932207, -120.135941",41.932207,-120.135941,4.0,,No,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Female,38.0,No,No,Yes,Yes,2.0,United States,,San Francisco,94127.0,"37.736535, -122.45732",37.736535,-122.45732,4.0,Q3,Yes,1.0,,None,Yes,43.39,No,Yes,Fiber Optic,29.0,No,Yes,Yes,Yes,,Yes,Yes,Yes,Month-to-Month,Yes,,108.25,5935.1,0.0,0.0,2299.67,8234.77,
1.0,Male,53.0,No,No,Yes,Yes,3.0,United States,California,,95650.0,"38.809175, -121.171375",38.809175,-121.171375,4.0,Q3,Yes,3.0,72.0,Offer A,,,Yes,No,None,0.0,No,No,No,No,,No,No,No,Two Year,No,Bank Withdrawal,24.3,1643.25,0.0,0.0,1470.2400000000002,,
1.0,,73.0,No,Yes,,No,0.0,United States,,,95037.0,"37.161544, -121.649371",37.161544,-121.649371,1.0,Q3,Yes,1.0,29.0,None,Yes,6.25,Yes,Yes,Fiber Optic,21.0,No,No,No,No,Yes,Yes,No,Yes,,Yes,,94.45,2653.65,0.0,,181.25,2834.9,
1.0,Female,70.0,No,No,Yes,No,0.0,United States,California,,95439.0,"38.493888, -122.777141",38.493888,-122.777141,1.0,Q3,Yes,1.0,,Offer A,Yes,24.13,Yes,Yes,Fiber Optic,24.0,No,Yes,,No,No,Yes,No,,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0.0,,1640.84,7768.4400000000005,
1.0,,43.0,No,No,No,No,0,,California,Diamond Bar,91765.0,"33.992416, -117.807874",33.992416,-117.807874,3.0,Q3,No,0.0,,None,No,,No,Yes,DSL,,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,51.7,3005.8,0.0,0.0,0.0,3005.8,
1.0,Female,53.0,No,No,Yes,No,0.0,United States,California,Winchester,92596.0,"33.657433, -117.04254",33.657433,-117.04254,,Q3,Yes,9.0,50.0,Offer B,,46.49,Yes,Yes,DSL,11.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,,Credit Card,84.15,4164.4,0.0,,2324.5,6488.9,
1.0,Male,27.0,Yes,No,No,No,0.0,United States,California,Valley Ford,94972.0,"38.339996, -122.935056",38.339996,-122.935056,3.0,Q3,No,0.0,,Offer A,Yes,4.32,Yes,,Fiber Optic,73.0,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,114.3,7383.7,0.0,0.0,,7668.82,
1.0,Female,57.0,No,No,,No,0,United States,California,,95681.0,"38.984756, -121.345074",38.984756,-121.345074,,Q3,Yes,9.0,64.0,None,Yes,23.29,No,Yes,DSL,25.0,,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,68.3,4378.8,0.0,0.0,1490.56,5869.360000000001,
