Churn Category,Age,Number of Dependents,Population,Latitude,Longitude,Satisfaction Score,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender-Male,Gender-Female,Under 30-Yes,Under 30-No,Senior Citizen-Yes,Senior Citizen-No,Married-Yes,Married-No,Dependents-Yes,Dependents-No,Referred a Friend-Yes,Referred a Friend-No,Offer-Offer B,Offer-Offer E,Offer-None,Offer-Offer C,Offer-Offer A,Offer-Offer D,Phone Service-Yes,Phone Service-No,Multiple Lines-Yes,Multiple Lines-No,Internet Service-Yes,Internet Service-No,Internet Type-Fiber Optic,Internet Type-DSL,Internet Type-Cable,Internet Type-None,Online Security-Yes,Online Security-No,Online Backup-Yes,Online Backup-No,Device Protection Plan-Yes,Device Protection Plan-No,Premium Tech Support-Yes,Premium Tech Support-No,Streaming TV-Yes,Streaming TV-No,Streaming Movies-Yes,Streaming Movies-No,Streaming Music-Yes,Streaming Music-No,Unlimited Data-Yes,Unlimited Data-No,Contract-Two Year,Contract-Month-to-Month,Contract-One Year,Paperless Billing-Yes,Paperless Billing-No,Payment Method-Mailed Check,Payment Method-Credit Card,Payment Method-Bank Withdrawal
0,46,0,1933,34.983808,-117.239306,3,6,30,40,0,21.25,711.9,0,0,1200,1911.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0
0,39,2,1591,38.838088,-122.73203,4,3,6,49.45,10,48.8,297.35,0,0,296.7,594.05,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
2,69,0,11463,37.421299,-120.599587,1,0,1,22.61,2,50.55,50.55,0,0,411.36,73.11,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0
2,73,0,659,38.636102,-120.522149,3,0,9,10.04,13,83.85,790.15,0,0,90.36,880.51,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
0,29,0,174,33.728273,-119.4729985,3,0,17,38.78,59,70.2,1672.1,0,0,411.36,2331.36,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
3,45,0,17944,36.125529,-119.4729985,3,0,32,25.21,26,96.2,3183.4,0,0,806.72,3990.12,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
0,24,1,17944,36.125529,-119.4729985,3,1,72,22.78,16,20.35,1354.4,0,0,1640.16,2994.56,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1
0,46,0,41175,34.046174,-118.446333,3,1,66,25.83,24,95.3,6273.4,0,0,1704.78,7978.18,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1
1,78,0,3873,33.537646,-119.4729985,3,0,1,24.75,16,71.15,71.15,0,20,24.75,115.9,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
0,46,0,47143,34.028735,-118.317236,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32,0,2147,37.449537,-121.994813,1,0,7,9.25,29,98.05,713,0,0,64.75,2106.41,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,46,0,613,37.458367,-119.345011,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,0,1604,32.800671,-116.483363,3,7,69,0,13,29.8,2134.3,0,0,0,2134.3,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
0,71,0,48827,34.105493,-117.660934,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,0,408,40.346634,-119.4729985,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,45086,36.125529,-117.923782,3,0,4,43.77,16,44.8,1379.175,0,0,175.08,351.28,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0
0,76,0,7177,37.394536,-120.890747,4,10,60,17.05,21,97.95,1379.175,0,0,1023,6890,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
0,54,0,17944,36.125529,-120.890747,3,0,29,9.52,4,94.2,999.9,0,0,104.72,1104.62,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
0,44,1,1622,37.285677,-122.224165,3,0,1,0,19,33.6,33.6,0,50,0,83.6,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,46,0,17944,36.5276,-119.4729985,5,0,20,22.75,11,68.9,1379.175,0,0,455,1825.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
0,56,0,17944,37.4695,-120.672724,4,0,46,46.83,2,70.2,3593.8,0,0,2154.18,2106.41,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,46,0,17944,36.125529,-119.4729985,5,0,1,29.19,0,20.3,20.3,0,0,29.19,49.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
2,57,0,51387,33.885811,-119.4729985,3,0,1,15.92,11,70.3,1379.175,0,0,15.92,2106.41,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,55,0,327,37.287758,-119.548156,4,1,4,22.61,29,25.15,99.95,0,0,0,99.95,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
1,63,0,5671,37.084697,-121.606417,3,1,25,22.61,4,90.4,2178.6,0,0,881.75,2106.41,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1
5,61,0,732,36.125529,-116.569499,2,1,7,5.13,4,48.7,340.25,0,0,35.91,2106.41,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1
4,28,0,4517,36.385818,-119.224243,1,0,1,10.98,0,20.2,1379.175,0,0,10.98,2106.41,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2,38,3,21065,33.794209,-118.317354,2,5,4,42.71,16,56.5,1379.175,0,0,170.84,405.94,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
1,62,0,167,36.125529,-120.256995,1,0,7,46.79,25,74.9,1379.175,0,0,327.53,868.68,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
0,20,0,73686,36.125529,-118.263804,4,0,1,10.05,51,70.25,70.25,0,10,10.05,90.3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
5,58,0,3684,39.07116,-119.4729985,2,0,2,11.75,4,67.75,116.65,0,0,23.5,140.15,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0
0,39,0,36351,32.677716,-117.047666,5,0,43,19.66,16,75.35,3161.4,0,0,845.38,2106.41,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
0,26,0,13422,33.600987,-117.862734,5,5,60,14,42,80.6,4946.7,0,0,840,5786.7,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
0,42,0,25751,34.238208,-118.55029,3,2,72,11.66,28,112.25,8041.65,0,0,411.36,8881.17,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,40,0,24660,33.798266,-118.300237,3,0,41,36.47,8,56.3,1379.175,0,0,1495.27,3859.27,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
0,60,0,58198,33.964131,-118.272783,3,0,29,16.39,14,94.75,5597.65,0,0,967.01,6564.66,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
0,38,0,807,36.125529,-120.019511,3,0,7,15.84,14,61.4,438.9,0,0,110.88,549.78,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,61,0,43141,33.829583,-119.4729985,3,0,64,49.26,18,105.4,6794.75,32.24,0,3152.64,9915.15,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,42,2,17944,33.079834,-117.134275,4,9,45,21.73,0,20,886.4,0,0,977.85,1864.25,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
0,46,0,854,38.685069,-121.543709,3,0,23,22.61,3,73.75,1756.6,0,0,805.69,2562.29,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,71,1,7503,36.125529,-119.4729985,3,1,58,18.43,10,89.85,1379.175,0,130,1068.94,6324.69,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
0,23,0,17944,34.19225,-119.4729985,3,1,20,22.61,0,20.35,393.15,0,0,559.2,952.35,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,43,3,38244,36.625114,-121.823565,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64,0,38460,34.165383,-118.123752,3,0,11,2.95,21,51.1,531.15,0,0,32.45,2106.41,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
0,21,0,23172,33.787796,-119.4729985,3,0,16,38.32,82,74.55,1170.5,0,0,613.12,1783.62,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1,46,0,3577,32.980678,-116.262854,1,1,5,11.54,16,80.15,385,0,0,57.7,2106.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1
0,37,0,18999,33.994676,-117.372498,5,0,3,22.61,13,44.75,148.05,0,10,104.67,262.72,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1,31,0,47224,32.961064,-117.134917,1,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,3169,36.125529,-121.818201,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,2,17944,36.125529,-119.4729985,5,1,29,25.54,0,25.6,1379.175,0,0,587.42,1102.17,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,46,0,1054,39.225694,-123.717354,3,6,23,46.82,11,90.45,2117.25,0,30,1076.86,3224.11,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
3,74,0,21,36.125529,-120.579304,2,1,3,3.29,9,80.4,224.05,0,0,9.87,2106.41,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1,46,0,17944,36.125529,-119.4729985,1,1,29,27.82,16,53.65,696.35,0,0,333.84,1030.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0
1,43,0,18529,38.392821,-121.799917,1,0,4,13.02,16,70.2,237.95,0,0,52.08,290.03,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
0,29,0,17944,36.125529,-118.11662,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,0,844,39.288127,-122.415841,3,0,41,37.46,0,19.75,806.95,0,0,1535.86,2106.41,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,29,2,9038,37.924014,-122.511694,3,8,43,5.25,59,99.3,4209.95,0,0,225.75,4435.7,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,56,0,56,36.527243,-118.594938,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,317,34.244411,-119.4729985,5,0,29,22.61,4,104.15,2494.65,0,40,930.96,3465.61,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1,66,0,6787,34.598221,-117.79593,3,0,2,0,6,24.45,47.5,0,0,0,47.5,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
0,46,0,10909,35.369553,-120.763864,3,0,22,5.28,0,26.25,605.9,0,0,116.16,722.06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0
0,48,2,13151,33.69887,-119.4729985,5,6,67,5.48,0,19.4,1284.2,0,0,367.16,1651.36,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
1,74,0,17944,34.234912,-118.153729,1,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,1880,38.415003,-122.998726,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,38,0,27424,34.157137,-118.548511,2,1,70,39.63,16,109.5,7534.65,0,0,2774.1,2106.41,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1
0,46,0,17944,37.233226,-119.4729985,3,0,38,46.18,0,24.25,914.4,35.61,0,1754.84,2633.63,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,36,0,269,40.775272,-123.287414,4,0,54,34.27,20,100.05,5299.65,0,0,1850.58,2106.41,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0,55,0,7789,38.787446,-122.58675,5,0,1,42.19,29,62.8,62.8,0,0,42.19,104.99,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
0,62,0,33083,32.765299,-117.122565,5,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72,0,7527,34.2112,-118.230625,4,0,57,9.1,16,79.75,4438.2,0,0,518.7,4956.9,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
0,71,0,12884,32.64164,-116.985026,4,0,1,22.61,21,46.3,46.3,0,0,11.51,57.81,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1
0,75,0,12884,32.64164,-116.985026,4,1,29,26.82,18,68.45,4014,0,0,1501.92,5515.92,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
0,46,0,21157,33.902211,-117.914922,3,0,7,11.01,16,51.3,1379.175,0,0,77.07,2106.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0
0,26,0,3749,36.125529,-122.939337,3,0,5,22.61,0,20.05,95.55,0,0,110.8,206.35,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,42,0,17944,37.791998,-122.408653,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,32,0,17944,36.125529,-117.2914,1,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46,0,17944,36.125529,-119.4729985,1,0,29,5.33,52,55.1,113.35,0,0,10.66,124.01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0
0,34,0,435,38.392686,-120.415951,3,0,29,29.49,2,43.8,592.65,0,0,383.37,976.02,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1
3,39,0,1022,35.358953,-119.4729985,3,0,1,9.05,21,75.7,1379.175,0,0,9.05,84.75,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
3,42,0,2020,41.950683,-124.097094,1,0,29,0,30,33.9,298.45,0,0,0,298.45,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,38,3,17944,36.125529,-119.4729985,3,0,29,22.61,16,70.2,1379.175,0,0,411.36,2106.41,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,62,0,46086,36.125529,-117.232376,3,1,6,31.7,0,70.2,1379.175,0,0,190.2,336.5,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1
0,77,0,28434,36.902954,-120.194274,3,0,57,2.21,11,70.2,5625.55,0,0,125.97,5751.52,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,55,0,54701,36.125529,-119.68072,3,8,72,5.32,16,92,6782.15,0,10,383.04,7175.19,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,28,0,26580,36.799648,-119.801247,3,0,67,35.99,73,60.5,3870,0,0,2411.33,6281.33,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
